departamento,año,codigo_establecimiento,codigo_departamento,codigo_distrito,distrito,codigo_zona,zona,codigo_barrio_localidad,localidad,codigo_institucion,institucion,sector,anho_cod_geo,primer_grado_hombre,primer_grado_mujer,segundo_grado_hombre,segundo_grado_mujer,tercer_grado_hombre,tercer_grado_mujer,cuarto_grado_hombre,cuarto_grado_mujer,quinto_grado_hombre,quinto_grado_mujer,sexto_grado_hombre,sexto_grado_mujer,septimo_grado_hombre,septimo_grado_mujer,octavo_grado_hombre,octavo_grado_mujer,noveno_grado_hombre,noveno_grado_mujer,total_matriculados_hombre,total_matriculados_mujer
Presidente Hayes,2020,1501069,15,7,Teniente Irala Fernández,2,Rural,9218,COM INDIG EL ESTRIBO-SAN CARLOS,9825,ESCUELA BÁSICA N° 13696,Oficial,,1,4,5,2,7,2,1,2,3,0,7,6,2,3,2,3,3,3,31,25
Presidente Hayes,2020,1556003,15,7,Teniente Irala Fernández,2,Rural,9213,COM INDIG LA ABUNDANCIA,9781,ESCUELA BÁSICA N° 2939 JUAN JOSÉ TAMAYO,Oficial,,3,3,4,2,3,3,9,2,4,5,2,5,10,4,2,4,7,3,44,31
Presidente Hayes,2020,1501039,15,7,Teniente Irala Fernández,2,Rural,9235,COM INDIG LA ARMONIA-ALDEA 5,9795,ESCUELA BÁSICA N° 5827 3 DE AGOSTO,Oficial,,2,2,2,3,3,6,2,2,2,5,6,6,3,2,3,3,4,2,27,31
Presidente Hayes,2020,1501049,15,7,Teniente Irala Fernández,2,Rural,9241,COM INDIG LA ESPERANZA - ALDEA 7,9805,ESCUELA BÁSICA N° 6780 LA ESPERANZA,Oficial,,8,4,4,3,5,4,4,4,4,6,1,1,8,0,0,0,0,0,34,22
Presidente Hayes,2020,1556007,15,7,Teniente Irala Fernández,2,Rural,9257,COM INDIG NICH´A TOYISH-19 DE ABRIL,9789,ESCUELA BÁSICA N° 6775 19 DE ABRIL,Oficial,,6,5,4,6,5,6,9,10,9,7,14,8,6,12,0,0,0,0,53,54
Presidente Hayes,2020,1501029,15,7,Teniente Irala Fernández,2,Rural,9250,COM INDIG NIVACLE UNIDA-JOPE,9785,ESCUELA BÁSICA N° 6761 DOCTOR RAUL PEÑA,Oficial,,3,10,4,7,3,10,7,11,0,0,0,0,0,0,0,0,0,0,17,38
Presidente Hayes,2020,1501050,15,7,Teniente Irala Fernández,2,Rural,9217,COM INDIG NOVOCTAS - CENTRO,9806,ESCUELA BÁSICA N° 3729 SAN AGUSTÍN,Oficial,,3,2,0,4,1,5,0,0,4,5,3,2,0,0,0,0,0,0,11,18
Presidente Hayes,2020,1504110,15,7,Teniente Irala Fernández,2,Rural,51943,COM INDIG NOVOCTAS - MARCELO KUE,12934,ESCUELA BÁSICA N° 7132 PADRE JOSÉ SEELWISCHWE,Oficial,,2,2,0,1,4,1,1,1,2,1,1,1,0,0,0,0,0,0,10,7
Presidente Hayes,2020,1501044,15,7,Teniente Irala Fernández,2,Rural,9251,COM INDIG NUEVA PROMESA-ALDEA 2,9800,ESCUELA BÁSICA N° 5831 NUEVA PROMESA,Oficial,,18,9,10,3,11,16,16,12,22,15,5,7,5,11,10,6,5,4,102,83
Presidente Hayes,2020,1556011,15,7,Teniente Irala Fernández,2,Rural,9254,COM INDIG NUEVA VIDA,9798,ESCUELA BÁSICA N° 5828 EMA EEMEC,Oficial,,8,4,8,8,5,3,17,2,5,7,5,9,11,10,3,6,0,0,62,49
Presidente Hayes,2020,1501046,15,7,Teniente Irala Fernández,2,Rural,9259,COM INDIG PARA TODO,9802,ESCUELA BÁSICA N° 5832 PARATODO,Oficial,,7,7,4,6,12,6,9,12,5,10,5,4,3,7,4,8,0,0,49,60
Presidente Hayes,2020,1501045,15,7,Teniente Irala Fernández,2,Rural,9255,COM INDIG PAZ DEL CHACO - TERRENAL,9801,ESCUELA BÁSICA N° 6972 EL RIACHO,Oficial,,4,5,5,5,3,1,3,6,0,2,1,0,0,0,0,0,0,0,16,19
Presidente Hayes,2020,1556009,15,7,Teniente Irala Fernández,2,Rural,9228,COM INDIG PAZ DEL CHACO - UNIDA,9796,ESCUELA BÁSICA N° 5826 PAZ DEL CHACO,Oficial,,8,4,9,3,7,7,9,4,6,3,6,3,3,7,7,6,2,8,57,45
Presidente Hayes,2020,1501037,15,7,Teniente Irala Fernández,2,Rural,9221,COM INDIG POZO AMARILLO-COLONIA 1,9793,ESCUELA BÁSICA N° 6779 POZO AMARILLO,Oficial,,14,16,9,13,16,19,19,13,17,10,16,16,12,11,11,7,3,3,117,108
Presidente Hayes,2020,1501038,15,7,Teniente Irala Fernández,2,Rural,9258,COM INDIG POZO AMARILLO-TOBATI,9794,ESCUELA BÁSICA N° 6778 4 DE AGOSTO,Oficial,,0,0,8,7,0,0,0,0,6,5,3,3,0,0,0,0,0,0,17,15
Presidente Hayes,2020,1501009,15,7,Teniente Irala Fernández,2,Rural,9240,CRUCE PIONEROS SUB-URBANO,9765,ESCUELA BÁSICA N° 5878 SAN JUAN BAUTISTA,Oficial,,12,5,10,9,10,8,7,13,9,6,4,6,12,5,6,8,5,9,75,69
Presidente Hayes,2020,1501014,15,7,Teniente Irala Fernández,2,Rural,9247,LAGUNITA,9770,ESCUELA BÁSICA N° 5875 DON BOSCO,Oficial,,2,0,0,2,2,2,1,0,0,2,0,2,1,3,3,0,0,0,9,11
Presidente Hayes,2020,1556019,15,7,Teniente Irala Fernández,2,Rural,9256,LOLITA SUB-URBANO,9783,COLEGIO SECUNDARIO LOMA PLATA,Privado,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,9,8,14,21,33
Presidente Hayes,2020,1556016,15,7,Teniente Irala Fernández,2,Rural,9256,LOLITA SUB-URBANO,10473,ESCUELA BÁSICA N° 4679 LOLITA,Privado,,9,15,7,10,11,14,4,14,12,9,13,9,0,0,0,0,0,0,56,71
Presidente Hayes,2020,1501027,15,7,Teniente Irala Fernández,2,Rural,9233,PARA TODO SUB-URBANO,9783,COLEGIO SECUNDARIO LOMA PLATA,Privado,,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,6,8,13,18
Presidente Hayes,2020,1556020,15,7,Teniente Irala Fernández,2,Rural,9233,PARA TODO SUB-URBANO,10028,ESCUELA BÁSICA N° 4681 PARATODO,Privado,,4,4,2,8,6,2,3,8,3,6,1,9,0,0,0,0,0,0,19,37
Presidente Hayes,2020,1501017,15,7,Teniente Irala Fernández,2,Rural,9234,REINHOF,9773,ESCUELA BÁSICA N° 6677 SANTA CECILIA,Oficial,,3,3,1,5,6,3,4,4,8,1,5,2,0,0,0,0,0,0,27,18
Presidente Hayes,2020,1501007,15,7,Teniente Irala Fernández,1,Urbana,9260,ROSA MISTICA,9763,ESCUELA BÁSICA N° 1153 PARROQUIAL NIÑO JESÚS,Privado Subvencionado,,12,10,10,9,7,12,13,15,8,10,9,3,10,11,11,11,7,8,87,89
Presidente Hayes,2020,1501023,15,7,Teniente Irala Fernández,2,Rural,9220,SAN JOSE OBRERO,9779,ESCUELA BÁSICA N° 6678 SAN PABLO MIKI,Oficial,,0,1,1,1,0,0,2,3,0,1,2,1,0,0,0,0,0,0,5,7
Presidente Hayes,2020,1556021,15,7,Teniente Irala Fernández,2,Rural,9220,SAN JOSE OBRERO,9776,ESCUELA BÁSICA N° 917 SAN JOSÉ OBRERO,Oficial,,2,1,3,4,1,0,4,0,1,0,2,1,4,1,5,0,3,1,25,8
Presidente Hayes,2020,1501013,15,7,Teniente Irala Fernández,2,Rural,9252,SANTA AURELIA,9769,ESCUELA BÁSICA N° 5876 AURELIA FERNÁNDEZ CAPDEVILA,Oficial,,1,2,1,1,2,3,1,2,2,1,2,1,8,4,8,4,7,7,32,25
Presidente Hayes,2020,1501006,15,7,Teniente Irala Fernández,2,Rural,9230,ZONA AVALOS SANCHEZ,9762,ESCUELA BÁSICA N° 5873 CAPITÁN RAMÓN ÁVALOS SÁNCHEZ,Oficial,,7,3,0,3,2,0,1,2,3,0,0,0,0,0,0,0,0,0,13,8
Presidente Hayes,2020,1501011,15,7,Teniente Irala Fernández,2,Rural,9236,ZONA GONDRA,9767,ESCUELA BÁSICA N° 2061 MANUEL GONDRA,Oficial,,1,0,1,3,4,2,1,0,3,1,2,3,2,0,0,1,1,0,15,10
Presidente Hayes,2020,1501012,15,7,Teniente Irala Fernández,2,Rural,9236,ZONA GONDRA,9768,ESCUELA BÁSICA N° 2836 LUZ Y VIDA,Privado,,6,5,6,2,4,6,3,2,7,5,2,3,0,0,0,0,0,0,28,23
Presidente Hayes,2020,1504121,15,7,Teniente Irala Fernández,2,Rural,9236,ZONA GONDRA,16558,ESCUELA BÁSICA N° 7780 BIENVENIDA MORÍNIGO VIUDA DE PALACIOS,Oficial,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1
Presidente Hayes,2020,1504061,15,7,Teniente Irala Fernández,2,Rural,9223,ZONA GRAL. DIAZ,9965,ESCUELA BÁSICA N° 1146 SAN LEONARDO,Oficial,,16,14,11,12,10,12,14,13,13,14,7,9,0,0,0,0,0,0,71,74
Presidente Hayes,2020,1501026,15,8,Tte. Esteban Martínez,2,Rural,9268,COM INDIG CACIQUE SAPO,9782,ESCUELA BÁSICA N° 6759 MARÍA AUXILIADORA,Oficial,,3,0,4,3,9,10,2,5,4,7,5,7,8,4,4,13,0,0,39,49
Presidente Hayes,2020,1504058,15,8,Tte. Esteban Martínez,2,Rural,9264,COM INDIG FISCHAT (SAN LEONARDO),9962,LICEO PARROQUIAL SAN ROQUE GONZÁLEZ DE SANTACRUZ,Privado Subvencionado,,0,0,0,0,0,0,0,0,0,0,0,0,22,13,6,10,3,8,31,31
Presidente Hayes,2020,1504031,15,8,Tte. Esteban Martínez,2,Rural,9263,FORTIN CABALLERO SUB-URBANO,9935,ESCUELA BÁSICA N° 751 TENIENTE PRIMERO ADOLFO ROJAS SILVA,Oficial,,6,2,2,3,6,9,1,5,4,5,1,6,5,2,0,4,2,4,27,40
Presidente Hayes,2020,1504053,15,8,Tte. Esteban Martínez,2,Rural,9263,FORTIN CABALLERO SUB-URBANO,9957,ESCUELA BÁSICA N° 967 VICENTE IGNACIO ITURBE,Oficial,,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,1
Presidente Hayes,2020,1504036,15,8,Tte. Esteban Martínez,2,Rural,9267,TTE. ROJAS SILVA SUB-URBANO,9940,ESCUELA BÁSICA N° 764 14 DE MAYO,Oficial,,2,2,0,1,0,1,1,1,3,1,1,2,1,0,0,0,1,1,9,9
Presidente Hayes,2020,1504034,15,8,Tte. Esteban Martínez,1,Urbana,51956,ZONA ESTEBAN MARTINEZ,9938,ESCUELA BÁSICA N° 752 VALOIS RIVAROLA,Oficial,,2,3,6,5,3,5,6,7,2,4,7,3,5,1,2,2,4,6,37,36
Presidente Hayes,2020,1504037,15,8,Tte. Esteban Martínez,2,Rural,9266,ZONA GENERAL DIAZ,9941,ESCUELA BÁSICA N° 693 VIRGEN DE FÁTIMA,Oficial,,0,1,1,1,2,0,0,0,1,1,0,2,1,1,1,2,1,3,7,11
Presidente Hayes,2020,1504007,15,4,Villa Hayes,1,Urbana,8910,ALONSO,9911,COLEGIO NACIONAL DR. BLAS GARAY,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,9,11,24,15,19,23,52,49
Presidente Hayes,2020,1504001,15,4,Villa Hayes,1,Urbana,8910,ALONSO,9905,ESCUELA BÁSICA N° 125 PDTE. RUTHERFORD B. HAYES,Oficial,,14,15,23,16,31,19,16,21,15,11,14,27,9,18,8,10,4,10,134,147
Presidente Hayes,2020,1504005,15,4,Villa Hayes,1,Urbana,8910,ALONSO,9909,ESCUELA BÁSICA N° 3054 DOCTOR RAÚL PEÑA,Oficial,,23,33,24,25,28,33,35,22,37,17,23,25,25,18,23,29,16,23,234,225
Presidente Hayes,2020,1504123,15,4,Villa Hayes,2,Rural,8924,ASENT. SALADILLO,16625,ESCUELA BÁSICA N° 7825 SALADILLO,Oficial,,18,9,17,14,11,14,18,7,10,5,9,6,6,6,10,7,0,0,99,68
Presidente Hayes,2020,1504122,15,4,Villa Hayes,2,Rural,8900,ASENT. SAN RAMON,16559,ESCUELA BÁSICA N° 7767 ESPERANZA VIVA,Privado,,5,2,7,2,13,8,12,13,5,11,11,8,18,9,10,10,6,7,87,70
Presidente Hayes,2020,1504067,15,4,Villa Hayes,1,Urbana,8911,CERRO,9996,COLEGIO  SOLDADO EX COMBATIENTE MANUEL MOLINAS,Privado Subvencionado,,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,11,8
Presidente Hayes,2020,1504004,15,4,Villa Hayes,1,Urbana,8911,CERRO,9908,ESCUELA BÁSICA N° 1240 CENTRO EDUCACIONAL EVANGÉLICO MENONITA,Privado Subvencionado,,17,26,23,21,20,19,21,22,15,21,19,22,11,16,12,19,14,16,152,182
Presidente Hayes,2020,1504067,15,4,Villa Hayes,1,Urbana,8911,CERRO,9971,ESCUELA BÁSICA N° 5864 SOLDADO EXCOMBATIENTE MANUEL MOLINA,Privado Subvencionado,,28,27,28,40,17,31,8,23,13,17,11,16,8,14,18,23,29,26,160,217
Presidente Hayes,2020,1504106,15,4,Villa Hayes,1,Urbana,8911,CERRO,15356,ESCUELA BÁSICA N° 7038 ARANDU RORY REKÁVO,Privado,,9,4,6,6,7,6,7,6,6,7,6,7,11,8,11,11,7,2,70,57
Presidente Hayes,2020,1504118,15,4,Villa Hayes,1,Urbana,8911,CERRO,16384,ESCUELA BÁSICA N° 7638 CENTRO EDUCATIVO MARANGATÚ,Privado Subvencionado,,9,9,8,14,8,13,10,7,2,7,8,10,11,13,6,9,8,15,70,97
Presidente Hayes,2020,1504017,15,4,Villa Hayes,2,Rural,8914,CHACO'I SUB-URBANO,9921,ESCUELA BÁSICA N° 242 CORONEL CARLOS J. FERNÁNDEZ,Oficial,,8,2,6,6,5,5,6,9,8,7,6,5,5,12,13,6,9,4,66,56
Presidente Hayes,2020,1504068,15,4,Villa Hayes,1,Urbana,8916,CIUDAD NUEVA,9972,ESCUELA BÁSICA N° 4380 MUNICIPAL N° 2,Oficial,,11,6,12,13,6,14,6,16,9,8,7,7,8,7,5,5,1,2,65,78
Presidente Hayes,2020,1501089,15,4,Villa Hayes,2,Rural,8894,COM INDIG LA HERENCIA  - JERUSALEN,9847,ESCUELA BÁSICA N° 4764 SAN JUAN BAUTISTA,Oficial,,3,3,7,1,6,3,2,5,7,10,5,2,1,4,3,4,2,3,36,35
Presidente Hayes,2020,1501059,15,4,Villa Hayes,2,Rural,8926,COM INDIG LA HERENCIA - LA HERENCIA,9815,ESCUELA BÁSICA N° 5822 SAN BERNARDINO,Oficial,,3,2,7,3,2,5,6,7,8,5,3,3,13,12,7,8,7,2,56,47
Presidente Hayes,2020,1501062,15,4,Villa Hayes,2,Rural,8895,COM INDIG LA HERENCIA - LARROSA CUE,9818,ESCUELA BÁSICA N° 14496,Oficial,,3,4,4,3,3,0,2,5,3,1,4,4,0,0,0,0,0,0,19,17
Presidente Hayes,2020,1501057,15,4,Villa Hayes,2,Rural,8906,COM INDIG MAKXAWAYA,9813,ESCUELA BÁSICA N° 1241 ANGLICANA SAN PEDRO,Privado Subvencionado,,2,4,7,5,5,2,3,1,7,7,5,11,0,0,0,0,0,0,29,30
Presidente Hayes,2020,1501136,15,4,Villa Hayes,2,Rural,51845,COM INDIG NARANHATY,16469,ESCUELA BÁSICA N° 7699 CACIQUE SEBASTIÁN TALAVERA,Oficial,,5,1,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,4
Presidente Hayes,2020,1501056,15,4,Villa Hayes,2,Rural,8890,COM INDIG SAWHOYAMAXA - KM 16,9812,ESCUELA BÁSICA N° 6872 SAN CAYETANO,Oficial,,0,4,0,0,3,1,1,0,1,2,1,0,0,0,0,0,0,0,6,7
Presidente Hayes,2020,1501093,15,4,Villa Hayes,2,Rural,51842,COM INDIG SAWHOYAMAXA - SANTA ELISA,9850,ESCUELA BÁSICA N° 6250,Oficial,,5,7,2,2,3,4,7,7,0,6,0,5,0,9,1,3,0,1,18,44
Presidente Hayes,2020,1703493,15,4,Villa Hayes,2,Rural,51842,COM INDIG SAWHOYAMAXA - SANTA ELISA,999921,ESCUELA BÁSICA N° 8209 12 DE OCTUBRE,Oficial,,0,2,2,3,4,7,2,5,1,2,2,3,0,0,0,0,0,0,11,22
Presidente Hayes,2020,1501098,15,4,Villa Hayes,2,Rural,51834,COM INDIG YANEKYAHA ESPINILLO - TIMBO TY,11510,ESCUELA BÁSICA N° 7403 TIMBOTY,Oficial,,1,3,4,3,3,2,6,5,4,7,1,7,0,0,0,0,0,0,19,27
Presidente Hayes,2020,1501077,15,4,Villa Hayes,2,Rural,8917,COM INDIG YANEKYAHA- ESPINILLO,9830,ESCUELA BÁSICA N° 14706,Oficial,,0,2,2,3,3,8,3,5,4,1,1,2,0,0,0,0,0,0,13,21
Presidente Hayes,2020,1504006,15,4,Villa Hayes,1,Urbana,8893,EL PROGRESO 1,9983,COLEGIO NACIONAL DEFENSORES DEL CHACO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,18,15,16,20,12,26,46,61
Presidente Hayes,2020,1504006,15,4,Villa Hayes,1,Urbana,8893,EL PROGRESO 1,9910,ESCUELA BÁSICA N° 1637 DEFENSORES DEL CHACO,Oficial,,35,48,47,37,45,33,44,52,37,41,35,36,26,17,19,21,17,22,305,307
Presidente Hayes,2020,1703534,15,4,Villa Hayes,1,Urbana,51816,GOLONDRINA,999952,ESCUELA BASICA NRO 8228 CENTRO EDUCATIVO FRATER,Privado,,9,5,5,3,1,0,3,5,0,0,6,7,0,0,0,0,0,0,24,20
Presidente Hayes,2020,1504126,15,4,Villa Hayes,2,Rural,0,LOCALIDAD A CONFIRMAR,16727,ESCUELA BÁSICA N° 7890 PASTORA CONCEPCIÓN CESPEDES,Oficial,,2,0,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,5,6
Presidente Hayes,2020,1504002,15,4,Villa Hayes,1,Urbana,8925,PAÑETE,9906,ESCUELA BÁSICA N° 1148 NUESTRA SEÑORA DE LA VICTORIA,Privado Subvencionado,,20,24,21,24,38,37,30,32,26,32,13,12,16,22,11,17,11,8,186,208
Presidente Hayes,2020,1504093,15,4,Villa Hayes,1,Urbana,8925,PAÑETE,10450,ESCUELA BÁSICA N° 5990 AUGUSTO ROA BASTOS,Oficial,,13,10,17,9,12,15,6,14,13,5,14,4,7,3,9,7,5,4,96,71
Presidente Hayes,2020,1501055,15,4,Villa Hayes,2,Rural,8913,POZO COLORADO,9811,ESCUELA BÁSICA N° 1152 SAN ISIDRO LABRADOR,Privado Subvencionado,,4,10,13,16,9,15,17,23,11,10,17,18,21,19,12,21,8,14,112,146
Presidente Hayes,2020,1501094,15,4,Villa Hayes,2,Rural,8913,POZO COLORADO,9851,ESCUELA BÁSICA N° 15368,Oficial,,1,3,2,0,1,3,2,1,3,0,2,1,0,0,0,0,0,0,11,8
Presidente Hayes,2020,1504124,15,4,Villa Hayes,2,Rural,8913,POZO COLORADO,16703,ESCUELA BÁSICA N° 7867 LOLAIKOK GUASU,Oficial,,2,2,0,1,6,7,2,2,1,3,1,2,0,0,0,0,0,0,12,17
Presidente Hayes,2020,1501001,15,4,Villa Hayes,2,Rural,8897,POZO COLORADO SUB-URBANO,9832,COLEGIO NACIONAL POZO COLORADO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,11,10,13,12,17,11,41,33
Presidente Hayes,2020,1501001,15,4,Villa Hayes,2,Rural,8897,POZO COLORADO SUB-URBANO,9757,ESCUELA BÁSICA N° 1911 GENERAL DE DIVISIÓN PATRICIO COLMÁN MARTÍNEZ,Oficial,,21,15,13,16,16,17,21,16,19,20,14,21,0,0,0,0,0,0,104,105
Presidente Hayes,2020,1504085,15,4,Villa Hayes,2,Rural,8889,REMANSITO SUB-URBANO,10007,ESCUELA BÁSICA N° 3974 ESPÍRITU SANTO,Oficial,,33,31,33,27,22,38,34,19,29,28,24,25,21,29,29,35,31,19,256,251
Presidente Hayes,2020,1504086,15,4,Villa Hayes,2,Rural,8889,REMANSITO SUB-URBANO,10008,ESCUELA BÁSICA N° 4294 MARÍA AUXILIADORA,Privado Subvencionado,,9,11,11,17,14,10,12,11,12,7,14,5,0,0,0,0,0,0,72,61
Presidente Hayes,2020,1504072,15,4,Villa Hayes,2,Rural,8889,REMANSITO SUB-URBANO,9976,ESCUELA BÁSICA N° 4381 MUNICIPAL N° 3,Oficial,,62,47,62,53,55,45,47,35,50,34,36,41,43,40,39,43,30,40,424,378
Presidente Hayes,2020,1504095,15,4,Villa Hayes,2,Rural,8889,REMANSITO SUB-URBANO,10966,ESCUELA BÁSICA N° 5925 DON JORGE GAYOSO,Oficial,,66,49,60,61,71,48,47,36,51,59,52,34,35,45,28,50,28,40,438,422
Presidente Hayes,2020,1504075,15,4,Villa Hayes,2,Rural,8889,REMANSITO SUB-URBANO,10003,ESCUELA BÁSICA N° 6261 SAN VICENTE DE PAÚL,Privado Subvencionado,,13,18,12,21,19,17,13,18,12,15,19,15,14,13,10,8,14,12,126,137
Presidente Hayes,2020,1504101,15,4,Villa Hayes,2,Rural,8889,REMANSITO SUB-URBANO,15303,ESCUELA BÁSICA N° 6553 SAN JORGE,Oficial,,18,14,17,28,17,26,24,24,13,14,17,12,14,13,17,11,14,12,151,154
Presidente Hayes,2020,1504113,15,4,Villa Hayes,2,Rural,8889,REMANSITO SUB-URBANO,15739,ESCUELA BÁSICA N° 7429 MANANTIAL DE VIDA,Privado Subvencionado,,5,6,6,4,9,3,5,6,5,6,5,4,6,6,3,7,8,4,52,46
Presidente Hayes,2020,1504082,15,4,Villa Hayes,2,Rural,8909,SAN ANTONIO,10005,ESCUELA BÁSICA N° 6047 SAN ANTONIO,Oficial,,6,4,10,11,6,4,6,4,5,7,8,3,3,8,4,5,0,0,48,46
Presidente Hayes,2020,1504094,15,4,Villa Hayes,1,Urbana,8921,SAN JORGE,10451,ESCUELA BÁSICA N° 6260 SAN JORGE,Oficial,,10,12,10,19,11,12,14,10,8,12,7,7,10,10,9,7,6,11,85,100
Presidente Hayes,2020,1504019,15,4,Villa Hayes,2,Rural,8901,ZONA BETERETE KUE,9923,ESCUELA BÁSICA N° 335 CARLOS ANTONIO LÓPEZ,Oficial,,5,2,2,3,5,2,4,3,3,1,0,2,3,5,2,3,0,3,24,24
Presidente Hayes,2020,1504054,15,4,Villa Hayes,2,Rural,8905,ZONA BUENA VISTA,9958,ESCUELA BÁSICA N° 2284,Oficial,,1,2,4,3,3,5,0,3,1,4,1,1,0,2,1,0,0,0,11,20
Presidente Hayes,2020,1504055,15,4,Villa Hayes,2,Rural,8905,ZONA BUENA VISTA,9959,ESCUELA BÁSICA N° 2285,Privado Subvencionado,,0,1,2,1,1,0,2,0,0,0,1,2,2,0,0,0,0,0,8,4
Presidente Hayes,2020,1504056,15,4,Villa Hayes,2,Rural,8905,ZONA BUENA VISTA,9960,ESCUELA BÁSICA N° 2286,Privado Subvencionado,,1,1,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,3,5
Presidente Hayes,2020,1504047,15,4,Villa Hayes,2,Rural,8905,ZONA BUENA VISTA,9951,ESCUELA BÁSICA N° 4387,Oficial,,0,1,0,2,2,0,0,0,2,3,1,2,0,0,0,0,0,0,5,8
Presidente Hayes,2020,1504018,15,4,Villa Hayes,2,Rural,8915,ZONA CHACO'I,9922,ESCUELA BÁSICA N° 1271 CAPITÁN DE NAVÍO (S.R.) INGENIERO ZOILO RODAS ORTÍZ,Oficial,,11,8,10,9,18,7,10,10,13,11,7,6,9,4,8,13,11,5,97,73
Presidente Hayes,2020,1504011,15,4,Villa Hayes,2,Rural,8915,ZONA CHACO'I,9915,ESCUELA BÁSICA N° 2569 LA INMACULADA,Privado Subvencionado,,7,3,5,3,3,4,8,3,2,4,5,7,6,7,4,7,3,3,43,41
Presidente Hayes,2020,1506010,15,4,Villa Hayes,2,Rural,8915,ZONA CHACO'I,9953,ESCUELA BÁSICA N° 3970 JUAN BELAIEFF,Oficial,,9,8,7,10,8,7,8,10,6,5,7,9,8,8,8,4,4,8,65,69
Presidente Hayes,2020,1504081,15,4,Villa Hayes,2,Rural,8915,ZONA CHACO'I,10004,ESCUELA BÁSICA N° 4625 LOMA CONCHE,Oficial,,3,4,6,7,4,8,6,8,2,12,5,3,0,0,0,0,0,0,26,42
Presidente Hayes,2020,1504015,15,4,Villa Hayes,2,Rural,8915,ZONA CHACO'I,9919,ESCUELA BÁSICA N° 5859 MARÍA AUXILIADORA,Oficial,,2,2,2,0,4,2,1,1,4,1,3,1,0,0,0,0,0,0,16,7
Presidente Hayes,2020,1504052,15,4,Villa Hayes,2,Rural,8922,ZONA ESTANCIA VILLA REY,9956,ESCUELA BÁSICA N° 1329 SAN RAFAEL,Privado Subvencionado,,2,1,0,0,1,2,2,1,1,1,0,1,1,0,1,1,0,0,8,7
Presidente Hayes,2020,1504051,15,4,Villa Hayes,2,Rural,8922,ZONA ESTANCIA VILLA REY,9955,ESCUELA BÁSICA N° 2754 SEÑORITA FRANCOISE DE MONTPEIROUX,Privado Subvencionado,,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
Presidente Hayes,2020,1504038,15,4,Villa Hayes,2,Rural,8922,ZONA ESTANCIA VILLA REY,9942,ESCUELA BÁSICA N° 5860 MARÍA AUXILIADORA,Oficial,,0,1,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,7,1
Presidente Hayes,2020,1504064,15,4,Villa Hayes,2,Rural,8922,ZONA ESTANCIA VILLA REY,9968,ESCUELA BÁSICA N° 5861 NUESTRA SEÑORA VIRGEN DE FÁTIMA,Oficial,,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,4
Presidente Hayes,2020,1504111,15,4,Villa Hayes,2,Rural,8922,ZONA ESTANCIA VILLA REY,13181,ESCUELA BÁSICA N° 6936 PILAR KUE,Oficial,,1,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,4,3
Presidente Hayes,2020,1501116,15,4,Villa Hayes,2,Rural,8898,ZONA GRAL BRUGUEZ,11509,ESCUELA BÁSICA N° 7033 SAN JOSÉ,Oficial,,0,1,1,1,1,2,2,3,3,2,0,1,0,0,0,0,0,0,7,10
Presidente Hayes,2020,1504125,15,4,Villa Hayes,2,Rural,8898,ZONA GRAL BRUGUEZ,16726,ESCUELA BÁSICA N° 7888 EXCOMBATIENTE MARTÍN MORAN,Oficial,,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,1
Presidente Hayes,2020,1501142,15,4,Villa Hayes,2,Rural,8898,ZONA GRAL BRUGUEZ,16815,ESCUELA BÁSICA N° 7933,Oficial,,1,0,2,2,4,2,2,2,1,2,3,8,0,0,0,0,0,0,13,16
Presidente Hayes,2020,1501143,15,4,Villa Hayes,2,Rural,8898,ZONA GRAL BRUGUEZ,16845,ESCUELA BÁSICA N° 7955,Oficial,,1,0,3,2,3,1,4,1,5,3,1,2,0,0,0,0,0,0,17,9
Presidente Hayes,2020,1504045,15,4,Villa Hayes,2,Rural,8920,ZONA MONTELINDO,9949,ESCUELA BÁSICA N° 4385 TENIENTE SEGUNDO EMILIANO R. FERNÁNDEZ,Oficial,,4,6,9,5,13,7,6,5,8,8,6,8,4,9,4,5,7,3,61,56
Presidente Hayes,2020,1501096,15,4,Villa Hayes,2,Rural,8919,ZONA PUERTO MILITAR,9853,ESCUELA BÁSICA N° 15439 15 DE MAYO,Oficial,,2,3,5,10,8,10,1,3,2,6,0,1,0,0,0,0,0,0,18,33
